nome,link,pdf_link
ADI 1808,https://jurisprudencia.stf.jus.br/pages/search/sjur283856/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7182230
ADI 3550,https://jurisprudencia.stf.jus.br/pages/search/sjur420072/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752158083
ADI 5856,https://jurisprudencia.stf.jus.br/pages/search/sjur420074/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752156474
ADI 4332,https://jurisprudencia.stf.jus.br/pages/search/sjur384553/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14770931
ADI 2960,https://jurisprudencia.stf.jus.br/pages/search/sjur229895/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=3763978
ADI 5449 AgR-segundo,https://jurisprudencia.stf.jus.br/pages/search/sjur378034/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14105858
ADI 3587,https://jurisprudencia.stf.jus.br/pages/search/sjur90600/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3587&classe=ADI
ADI 423,https://jurisprudencia.stf.jus.br/pages/search/sjur89554/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=423&classe=ADI
ADI 6112 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur420800/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752292927
ADI 5174,https://jurisprudencia.stf.jus.br/pages/search/sjur415851/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751490342
ADI 2696,https://jurisprudencia.stf.jus.br/pages/search/sjur364448/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12554296
ADI 4698,https://jurisprudencia.stf.jus.br/pages/search/sjur390493/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748171104
ADI 3740,https://jurisprudencia.stf.jus.br/pages/search/sjur416113/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751512004
ADI 4171 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur393477/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748529997
ADI 5899 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur389334/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748041274
ADI 1557,https://jurisprudencia.stf.jus.br/pages/search/sjur94884/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1557&classe=ADI
ADI 4545,https://jurisprudencia.stf.jus.br/pages/search/sjur421811/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752402941
ADI 5541,https://jurisprudencia.stf.jus.br/pages/search/sjur413028/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751151465
ADI 3580 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur93392/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3580&classe=ADI-MC
ADI 3617 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur194535/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3617&classe=ADI-AgR
ADI 2644,https://jurisprudencia.stf.jus.br/pages/search/sjur97286/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2644&classe=ADI
ADI 4170,https://jurisprudencia.stf.jus.br/pages/search/sjur414533/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751331210
ADI 5004,https://jurisprudencia.stf.jus.br/pages/search/sjur384070/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14713616
ADI 4348,https://jurisprudencia.stf.jus.br/pages/search/sjur393472/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748530045
ADI 2335 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur417412/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751676413
ADI 4659,https://jurisprudencia.stf.jus.br/pages/search/sjur410735/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833027
ADI 3315,https://jurisprudencia.stf.jus.br/pages/search/sjur90454/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3315&classe=ADI
ADI 2748,https://jurisprudencia.stf.jus.br/pages/search/sjur14349/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2748&classe=ADI
ADI 1975,https://jurisprudencia.stf.jus.br/pages/search/sjur398772/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749225906
ADI 5029,https://jurisprudencia.stf.jus.br/pages/search/sjur423021/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752545390
ADI 2741,https://jurisprudencia.stf.jus.br/pages/search/sjur96772/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2741&classe=ADI
ADI 6072,https://jurisprudencia.stf.jus.br/pages/search/sjur410746/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833039
ADI 4243,https://jurisprudencia.stf.jus.br/pages/search/sjur399149/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749288160
ADI 2777,https://jurisprudencia.stf.jus.br/pages/search/sjur370240/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13120781
ADI 4615,https://jurisprudencia.stf.jus.br/pages/search/sjur414015/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751257523
ADI 5542,https://jurisprudencia.stf.jus.br/pages/search/sjur418032/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751842712
ADI 3047 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur326461/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9661411
ADI 5402,https://jurisprudencia.stf.jus.br/pages/search/sjur410738/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750833030
ADI 1629,https://jurisprudencia.stf.jus.br/pages/search/sjur410195/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750737176
ADI 282,https://jurisprudencia.stf.jus.br/pages/search/sjur415846/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751490297
ADI 3135,https://jurisprudencia.stf.jus.br/pages/search/sjur91736/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3135&classe=ADI
ADI 1460,https://jurisprudencia.stf.jus.br/pages/search/sjur110006/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1460&classe=ADI
ADI 3576,https://jurisprudencia.stf.jus.br/pages/search/sjur7260/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3576&classe=ADI
ADI 4302 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur382639/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14588429
ADI 1147,https://jurisprudencia.stf.jus.br/pages/search/sjur410194/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750753078
ADI 5061 AgR-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur398559/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749177818
ADI 5213,https://jurisprudencia.stf.jus.br/pages/search/sjur387038/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=15078139
ADI 2904,https://jurisprudencia.stf.jus.br/pages/search/sjur166564/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2904&classe=ADI
Rcl 2121 AgR-AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur87693/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2121&classe=Rcl-AgR-AgR
ADI 3227,https://jurisprudencia.stf.jus.br/pages/search/sjur7887/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3227&classe=ADI
ADI 3756 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur4770/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3756&classe=ADI-ED
ADI 4600 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur298002/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=8072123
ADI 3306,https://jurisprudencia.stf.jus.br/pages/search/sjur193311/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3306&classe=ADI
ADI 5075,https://jurisprudencia.stf.jus.br/pages/search/sjur318421/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9328352
ADI 3794 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur293404/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7851429
ADI 3105 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur91043/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3105&classe=ADI-ED
ADI 5107,https://jurisprudencia.stf.jus.br/pages/search/sjur387444/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=747632197
ADI 2177,https://jurisprudencia.stf.jus.br/pages/search/sjur413242/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751181465
ADI 2763,https://jurisprudencia.stf.jus.br/pages/search/sjur11345/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2763&classe=ADI
ADI 3615,https://jurisprudencia.stf.jus.br/pages/search/sjur6830/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3615&classe=ADI
ADI 4060,https://jurisprudencia.stf.jus.br/pages/search/sjur302585/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=8340395
ADI 959,https://jurisprudencia.stf.jus.br/pages/search/sjur426457/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752973148
ADI 5472,https://jurisprudencia.stf.jus.br/pages/search/sjur388761/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=747927920
ADI 5018,https://jurisprudencia.stf.jus.br/pages/search/sjur390489/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748170284
ADI 3977,https://jurisprudencia.stf.jus.br/pages/search/sjur420307/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752181155
ADI 3968,https://jurisprudencia.stf.jus.br/pages/search/sjur417409/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751676410
ADI 4697,https://jurisprudencia.stf.jus.br/pages/search/sjur365451/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12660374
ADI 2881,https://jurisprudencia.stf.jus.br/pages/search/sjur13485/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2881&classe=ADI
ADI 1703,https://jurisprudencia.stf.jus.br/pages/search/sjur379178/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14221619
ADI 5393,https://jurisprudencia.stf.jus.br/pages/search/sjur398619/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749176239
ADI 3599,https://jurisprudencia.stf.jus.br/pages/search/sjur89577/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3599&classe=ADI
ADI 3061,https://jurisprudencia.stf.jus.br/pages/search/sjur92158/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3061&classe=ADI
ADI 2405 MC-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur258871/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5512326
ADI 1618,https://jurisprudencia.stf.jus.br/pages/search/sjur98344/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1618&classe=ADI
ADI 5487,https://jurisprudencia.stf.jus.br/pages/search/sjur379176/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14222692
ADI 5080,https://jurisprudencia.stf.jus.br/pages/search/sjur423453/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752620305
ADI 3357,https://jurisprudencia.stf.jus.br/pages/search/sjur397307/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749040549
ADI 1445 QO,https://jurisprudencia.stf.jus.br/pages/search/sjur11437/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1445&classe=ADI-QO
ADI 1756,https://jurisprudencia.stf.jus.br/pages/search/sjur327340/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9694160
ADI 5535,https://jurisprudencia.stf.jus.br/pages/search/sjur398556/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749177548
ADI 5971,https://jurisprudencia.stf.jus.br/pages/search/sjur411766/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750960588
ADI 4425,https://jurisprudencia.stf.jus.br/pages/search/sjur252204/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5067184
ADI 4222 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur275002/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6631759
ADI 1521,https://jurisprudencia.stf.jus.br/pages/search/sjur238283/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1521&classe=ADI
ADI 4284,https://jurisprudencia.stf.jus.br/pages/search/sjur308641/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=8678578
ADI 2391,https://jurisprudencia.stf.jus.br/pages/search/sjur90842/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2391&classe=ADI
ADI 2008 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur15343/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2008&classe=ADI-MC
RE 281379 2ºJULG,https://jurisprudencia.stf.jus.br/pages/search/sjur175051/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=281379&classe=RE-2%BAJULG
ADI 2626,https://jurisprudencia.stf.jus.br/pages/search/sjur96670/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2626&classe=ADI
ADI 2576,https://jurisprudencia.stf.jus.br/pages/search/sjur97599/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2576&classe=ADI
ADI 4938,https://jurisprudencia.stf.jus.br/pages/search/sjur388351/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=747863698
ADI 3119 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur339294/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10310907
ADI 3443,https://jurisprudencia.stf.jus.br/pages/search/sjur93420/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3443&classe=ADI
ADI 5488,https://jurisprudencia.stf.jus.br/pages/search/sjur379180/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14222718
ADI 4433 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur184255/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=4433&classe=ADI-MC
ADI 3773,https://jurisprudencia.stf.jus.br/pages/search/sjur165704/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3773&classe=ADI
ADI 5456,https://jurisprudencia.stf.jus.br/pages/search/sjur423456/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752620308
ADI 5163,https://jurisprudencia.stf.jus.br/pages/search/sjur304799/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=8481099
ADI 4350,https://jurisprudencia.stf.jus.br/pages/search/sjur286865/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7393783
ADI 2335,https://jurisprudencia.stf.jus.br/pages/search/sjur97385/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2335&classe=ADI
ADI 5180 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur386604/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=15000810
ADI 4357,https://jurisprudencia.stf.jus.br/pages/search/sjur278076/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6812428
ADI 5940,https://jurisprudencia.stf.jus.br/pages/search/sjur418034/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751842714
ADI 1431,https://jurisprudencia.stf.jus.br/pages/search/sjur97015/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1431&classe=ADI
ADI 4142,https://jurisprudencia.stf.jus.br/pages/search/sjur419263/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752065652
ADI 1832,https://jurisprudencia.stf.jus.br/pages/search/sjur30828/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1832&classe=ADI
ADI 2323,https://jurisprudencia.stf.jus.br/pages/search/sjur393484/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=748530389
ADI 5250,https://jurisprudencia.stf.jus.br/pages/search/sjur425515/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752757973
ADI 3075 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur13245/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3075&classe=ADI-MC
ADI 3023,https://jurisprudencia.stf.jus.br/pages/search/sjur413422/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751197994
ADI 4424,https://jurisprudencia.stf.jus.br/pages/search/sjur270575/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6393143
ADI 4846,https://jurisprudencia.stf.jus.br/pages/search/sjur419131/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752018044
ADI 3937,https://jurisprudencia.stf.jus.br/pages/search/sjur397317/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749028439
ADI 3131,https://jurisprudencia.stf.jus.br/pages/search/sjur13244/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3131&classe=ADI
ADI 2832,https://jurisprudencia.stf.jus.br/pages/search/sjur90263/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2832&classe=ADI
ADI 3055,https://jurisprudencia.stf.jus.br/pages/search/sjur9810/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3055&classe=ADI
ADI 3030,https://jurisprudencia.stf.jus.br/pages/search/sjur94346/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3030&classe=ADI
ADI 2895,https://jurisprudencia.stf.jus.br/pages/search/sjur95059/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2895&classe=ADI
ADI 356,https://jurisprudencia.stf.jus.br/pages/search/sjur117397/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=356&classe=ADI
ADI 3525,https://jurisprudencia.stf.jus.br/pages/search/sjur5225/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3525&classe=ADI
ADI 1613,https://jurisprudencia.stf.jus.br/pages/search/sjur339569/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=10320312
ADI 4231 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur277882/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6804602
ADI 2102,https://jurisprudencia.stf.jus.br/pages/search/sjur164483/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2102&classe=ADI
